OrderID,Date,Region,Category,Product,CustomerSegment,Channel,UnitsSold,UnitPrice,DiscountPct,MarketingSpend,Sales
105817,2025-10-27,North,Apparel,Jacket,New,In-Store,2,107.55,0.0,24.65,215.1
105818,2025-10-27,West,Apparel,Backpack,New,Marketplace,5,52.35,0.0,43.13,261.75
105819,2025-10-27,North,Beauty,Lipstick Set,New,Marketplace,2,29.72,0.0,17.27,59.44
105820,2025-10-28,North,Beauty,Shampoo,Returning,Online,5,14.06,0.0,26.21,70.3
105821,2025-10-28,North,Home & Kitchen,Air Fryer,New,Online,4,89.69,0.15,15.77,304.95
105822,2025-10-28,East,Home & Kitchen,Air Fryer,Returning,In-Store,4,91.1,0.2,3.28,291.52
105823,2025-10-28,East,Beauty,Moisturizer,Returning,Online,3,19.68,0.0,3.56,59.04
105824,2025-10-28,North,Home & Kitchen,Air Fryer,Returning,In-Store,4,89.88,0.15,7.75,305.59
105825,2025-10-28,West,Apparel,Running Shoes,Returning,Marketplace,2,79.55,0.0,6.36,159.1
105826,2025-10-28,East,Apparel,Jacket,Loyalty,Online,2,80.19,0.0,9.06,160.38
105827,2025-10-28,North,Electronics,Bluetooth Speaker,Loyalty,Online,2,64.61,0.0,34.53,129.22
105828,2025-10-29,South,Apparel,T-Shirt,Returning,Marketplace,3,18.34,0.0,29.81,55.02
105829,2025-10-29,East,Apparel,Running Shoes,Loyalty,Online,1,71.63,0.15,45.83,60.89
105830,2025-10-29,North,Apparel,Jacket,Returning,Marketplace,2,99.37,0.1,23.03,178.87
105831,2025-10-29,North,Home & Kitchen,Vacuum Cleaner,Returning,Online,2,139.35,0.0,17.48,278.7
105832,2025-10-29,East,Home & Kitchen,Blender,Loyalty,Marketplace,1,41.9,0.0,5.28,41.9
105833,2025-10-30,North,Home & Kitchen,Air Fryer,Returning,Online,1,85.5,0.0,11.87,85.5
105834,2025-10-30,North,Apparel,Jacket,New,Marketplace,2,99.13,0.0,11.01,198.26
105835,2025-10-30,West,Electronics,Power Bank,New,In-Store,2,29.6,0.0,42.68,59.2
105836,2025-10-30,South,Beauty,Shampoo,Loyalty,Online,3,9.41,0.0,38.89,28.23
105837,2025-10-30,East,Electronics,Smartphone Case,New,In-Store,2,15.43,0.0,34.72,30.86
105838,2025-10-31,East,Electronics,Wireless Earbuds,Returning,Online,4,46.4,0.0,1.61,185.6
105839,2025-10-31,West,Apparel,T-Shirt,Returning,In-Store,2,23.66,0.0,5.47,47.32
105840,2025-10-31,East,Home & Kitchen,Air Fryer,Loyalty,Online,1,80.64,0.0,3.36,80.64
105841,2025-10-31,North,Beauty,Face Serum,New,Marketplace,5,36.26,0.0,17.13,181.3
105842,2025-10-31,North,Electronics,Wireless Earbuds,Returning,Marketplace,1,49.03,0.0,39.3,49.03
105843,2025-10-31,East,Apparel,Jacket,Loyalty,Marketplace,3,88.83,0.0,20.08,266.49
105844,2025-10-31,East,Electronics,Wireless Earbuds,New,In-Store,4,47.8,0.0,13.36,191.2
105845,2025-10-31,East,Electronics,Power Bank,Loyalty,Marketplace,5,25.68,0.0,8.34,128.4
105846,2025-11-01,West,Apparel,Running Shoes,Returning,Marketplace,2,80.83,0.1,55.21,145.49
105847,2025-11-01,East,Apparel,Backpack,New,Online,3,49.56,0.0,37.93,148.68
105848,2025-11-01,South,Home & Kitchen,Blender,Loyalty,Online,1,35.52,0.0,40.53,35.52
105849,2025-11-01,North,Beauty,Moisturizer,New,Marketplace,5,23.95,0.0,20.01,119.75
105850,2025-11-01,West,Electronics,Wireless Earbuds,New,Online,1,47.21,0.0,43.6,47.21
105851,2025-11-01,West,Electronics,Power Bank,New,Online,4,27.69,0.0,30.73,110.76
105852,2025-11-01,South,Electronics,Wireless Earbuds,New,Online,5,38.27,0.0,55.74,191.35
105853,2025-11-01,North,Beauty,Shampoo,Loyalty,In-Store,4,13.32,0.1,34.67,47.95
105854,2025-11-01,West,Electronics,Bluetooth Speaker,New,Online,1,66.57,0.0,43.61,66.57
105855,2025-11-01,East,Electronics,Wireless Earbuds,Returning,In-Store,4,48.54,0.1,32.25,174.74
105856,2025-11-01,East,Apparel,T-Shirt,Loyalty,Marketplace,1,19.62,0.1,67.64,17.66
105857,2025-11-01,East,Beauty,Face Serum,Returning,In-Store,5,28.65,0.0,10.58,143.25
105858,2025-11-01,West,Home & Kitchen,Vacuum Cleaner,Loyalty,In-Store,2,144.18,0.2,25.31,230.69
105859,2025-11-01,North,Beauty,Moisturizer,Loyalty,Marketplace,2,24.0,0.0,51.79,48.0
105860,2025-11-01,South,Home & Kitchen,Air Fryer,New,Online,4,61.75,0.0,47.86,247.0
105861,2025-11-01,South,Home & Kitchen,Vacuum Cleaner,New,Online,1,106.17,0.0,8.81,106.17
105862,2025-11-01,South,Electronics,Power Bank,Loyalty,In-Store,3,22.45,0.0,38.43,67.35
105863,2025-11-01,East,Home & Kitchen,Blender,New,Online,5,38.02,0.0,62.18,190.1
105864,2025-11-01,South,Home & Kitchen,Vacuum Cleaner,New,Online,3,105.34,0.0,43.71,316.02
105865,2025-11-02,North,Home & Kitchen,Vacuum Cleaner,New,Marketplace,4,121.38,0.0,6.17,485.52
105866,2025-11-02,West,Home & Kitchen,Vacuum Cleaner,Loyalty,Online,5,129.31,0.0,18.72,646.55
105867,2025-11-02,North,Apparel,Backpack,New,Online,4,56.72,0.0,14.5,226.88
105868,2025-11-02,South,Home & Kitchen,Coffee Maker,Returning,Online,2,51.19,0.0,23.62,102.38
105869,2025-11-02,West,Apparel,T-Shirt,Loyalty,Online,3,22.91,0.0,49.72,68.73
105870,2025-11-02,West,Home & Kitchen,Vacuum Cleaner,Returning,In-Store,5,138.92,0.0,42.8,694.6
105871,2025-11-02,North,Electronics,Power Bank,Returning,Online,5,29.89,0.0,69.43,149.45
105872,2025-11-02,North,Apparel,Jacket,Returning,Online,3,100.04,0.0,38.87,300.12
105873,2025-11-02,North,Beauty,Moisturizer,New,In-Store,3,20.99,0.1,57.79,56.67
105874,2025-11-02,North,Home & Kitchen,Coffee Maker,Returning,Online,5,60.67,0.0,51.5,303.35
105875,2025-11-02,East,Beauty,Moisturizer,Returning,Marketplace,1,23.86,0.0,42.23,23.86
105876,2025-11-02,North,Home & Kitchen,Vacuum Cleaner,Returning,Online,1,125.25,0.0,,125.25
105877,2025-11-02,North,Electronics,Power Bank,New,Marketplace,2,27.5,0.0,48.02,55.0
105878,2025-11-02,North,Electronics,Wireless Earbuds,Returning,Online,5,50.48,0.0,38.64,252.4
105879,2025-11-02,South,Beauty,Face Serum,New,Marketplace,2,26.0,0.0,17.11,52.0
105880,2025-11-02,West,Home & Kitchen,Blender,Loyalty,Marketplace,1,45.79,0.0,26.12,45.79
105881,2025-11-02,West,Electronics,Power Bank,Returning,Marketplace,2,30.41,0.0,55.07,60.82
105882,2025-11-02,South,Apparel,Jacket,Returning,Marketplace,5,79.66,0.0,17.48,398.3
105883,2025-11-02,West,Beauty,Lipstick Set,Returning,Online,4,29.36,0.0,23.53,117.44
105884,2025-11-02,East,Electronics,Wireless Earbuds,New,In-Store,1,42.53,0.15,12.46,36.15
105885,2025-11-03,South,Electronics,Smartphone Case,New,Marketplace,1,13.04,0.0,42.98,13.04
105886,2025-11-03,South,Beauty,Lipstick Set,Returning,Online,4,22.02,0.0,12.83,88.08
105887,2025-11-03,North,Home & Kitchen,Blender,Loyalty,Online,4,43.08,0.15,20.47,146.47
105888,2025-11-03,South,Electronics,Power Bank,Returning,Online,5,24.46,0.0,60.78,122.3
105889,2025-11-03,West,Apparel,Backpack,Loyalty,In-Store,3,55.83,0.0,66.47,167.49
105890,2025-11-03,West,Electronics,Bluetooth Speaker,Loyalty,In-Store,3,63.55,0.0,53.59,190.65
105891,2025-11-03,South,Electronics,Power Bank,Loyalty,In-Store,1,21.68,0.0,9.72,21.68
105892,2025-11-03,North,Electronics,Bluetooth Speaker,New,Online,5,62.72,0.0,28.72,313.6
105893,2025-11-03,South,Beauty,Face Serum,Returning,In-Store,1,30.14,0.0,39.91,30.14
105894,2025-11-03,West,Electronics,Power Bank,Returning,Marketplace,5,31.68,0.0,52.68,158.4
105895,2025-11-03,North,Electronics,Bluetooth Speaker,Returning,Marketplace,1,66.56,0.0,12.41,66.56
105896,2025-11-03,East,Beauty,Moisturizer,New,In-Store,1,22.19,0.0,,22.19
105897,2025-11-03,East,Electronics,Wireless Earbuds,New,Online,5,45.66,0.2,39.7,182.64
105898,2025-11-04,North,Beauty,Moisturizer,Returning,Marketplace,4,24.48,0.15,16.34,83.23
105899,2025-11-04,South,Beauty,Moisturizer,Loyalty,Online,2,19.55,0.0,8.73,39.1
105900,2025-11-04,South,Apparel,Running Shoes,Loyalty,In-Store,5,61.07,0.0,37.53,305.35
105901,2025-11-04,West,Electronics,Wireless Earbuds,New,Online,3,48.93,0.15,58.62,124.77
105902,2025-11-04,West,Home & Kitchen,Vacuum Cleaner,Returning,Online,4,143.26,0.0,36.07,573.04
105903,2025-11-04,North,Beauty,Face Serum,New,Online,1,32.69,0.0,40.28,32.69
105904,2025-11-04,West,Beauty,Shampoo,Loyalty,In-Store,1,12.82,0.0,68.22,12.82
105905,2025-11-04,North,Beauty,Moisturizer,Returning,Marketplace,4,20.78,0.0,39.22,83.12
105906,2025-11-04,North,Electronics,Power Bank,Loyalty,Marketplace,2,28.45,0.0,0.44,56.9
105907,2025-11-04,North,Beauty,Shampoo,New,Marketplace,4,13.05,0.0,50.95,52.2
105908,2025-11-05,East,Beauty,Lipstick Set,Loyalty,Online,3,22.88,0.0,58.56,68.64
105909,2025-11-05,West,Electronics,Smartphone Case,New,Online,1,18.07,0.0,63.43,18.07
105910,2025-11-05,East,Home & Kitchen,Coffee Maker,New,In-Store,4,53.61,0.0,4.32,214.44
105911,2025-11-05,East,Beauty,Moisturizer,New,Online,1,21.1,0.2,61.92,16.88
105912,2025-11-05,North,Home & Kitchen,Air Fryer,Returning,Online,1,82.01,0.0,68.52,82.01
105913,2025-11-05,East,Electronics,Smartphone Case,Loyalty,Marketplace,4,14.05,0.0,25.41,56.2
105914,2025-11-05,East,Beauty,Moisturizer,Returning,Marketplace,1,23.76,0.0,25.77,23.76
105915,2025-11-05,East,Electronics,Bluetooth Speaker,Loyalty,Marketplace,3,57.49,0.0,26.63,172.47
105916,2025-11-05,East,Electronics,Smartphone Case,Returning,Marketplace,2,14.63,0.0,68.49,29.26
105917,2025-11-06,North,Apparel,Backpack,New,Online,4,55.48,0.0,54.51,221.92
105918,2025-11-06,West,Home & Kitchen,Blender,Returning,Marketplace,1,48.11,0.0,19.58,48.11
105919,2025-11-06,South,Electronics,Bluetooth Speaker,New,Marketplace,4,50.7,0.0,38.27,202.8
105920,2025-11-06,East,Beauty,Face Serum,New,Online,2,30.92,0.0,43.7,61.84
105921,2025-11-06,North,Beauty,Face Serum,Returning,Marketplace,1,34.19,0.15,40.47,29.06
105922,2025-11-06,South,Beauty,Moisturizer,Loyalty,Marketplace,1,21.11,0.0,4.96,21.11
105923,2025-11-06,East,Home & Kitchen,Vacuum Cleaner,New,Online,2,120.59,0.0,68.75,241.18
105924,2025-11-07,North,Apparel,T-Shirt,Loyalty,Marketplace,4,22.24,0.1,39.43,80.06
105925,2025-11-07,East,Beauty,Face Serum,New,Online,3,29.75,0.0,68.25,89.25
105926,2025-11-07,North,Home & Kitchen,Coffee Maker,New,Online,4,62.32,0.0,38.5,249.28
105927,2025-11-07,South,Apparel,Jacket,New,Online,2,83.36,0.0,24.36,166.72
105928,2025-11-07,South,Beauty,Lipstick Set,Returning,In-Store,4,21.58,0.0,56.8,86.32
105929,2025-11-07,West,Apparel,T-Shirt,New,In-Store,1,23.84,0.0,27.87,23.84
105930,2025-11-07,North,Electronics,Power Bank,Returning,In-Store,5,28.07,0.0,48.81,140.35
105931,2025-11-07,East,Apparel,Backpack,Returning,Online,4,52.59,0.0,17.04,210.36
105932,2025-11-07,West,Electronics,Bluetooth Speaker,New,In-Store,3,68.74,0.0,16.29,206.22
105933,2025-11-07,North,Beauty,Moisturizer,Returning,Online,1,23.34,0.1,17.02,21.01
105934,2025-11-07,North,Beauty,Lipstick Set,Returning,Online,3,24.76,0.2,18.44,59.42
105935,2025-11-08,North,Beauty,Moisturizer,New,Marketplace,1,26.87,0.0,,26.87
105936,2025-11-08,North,Apparel,Jacket,Loyalty,Online,1,97.11,0.15,2.34,82.54
105937,2025-11-08,East,Beauty,Shampoo,New,In-Store,1,11.33,0.0,4.89,11.33
105938,2025-11-08,North,Home & Kitchen,Coffee Maker,Returning,Online,2,62.14,0.0,23.23,124.28
105939,2025-11-08,South,Home & Kitchen,Coffee Maker,New,Online,4,47.51,0.0,52.65,190.04
105940,2025-11-08,South,Beauty,Lipstick Set,Returning,In-Store,1,20.76,0.0,23.54,20.76
105941,2025-11-08,South,Beauty,Shampoo,Loyalty,Online,4,11.26,0.0,47.3,45.04
105942,2025-11-08,West,Apparel,Jacket,Loyalty,Online,4,105.99,0.0,0.05,423.96
105943,2025-11-08,East,Beauty,Face Serum,Loyalty,Online,3,27.8,0.15,10.31,70.89
105944,2025-11-09,North,Home & Kitchen,Air Fryer,New,Marketplace,2,86.78,0.0,61.01,173.56
105945,2025-11-09,West,Apparel,Running Shoes,New,Marketplace,4,73.82,0.0,55.08,295.28
105946,2025-11-09,West,Home & Kitchen,Blender,New,Online,2,46.08,0.1,55.46,82.94
105947,2025-11-09,West,Electronics,Bluetooth Speaker,Returning,Online,2,74.31,0.15,23.62,126.33
105948,2025-11-09,South,Apparel,Jacket,New,In-Store,2,84.39,0.1,40.65,151.9
105949,2025-11-09,North,Beauty,Lipstick Set,New,In-Store,2,26.84,0.0,64.42,53.68
105950,2025-11-09,South,Home & Kitchen,Coffee Maker,Returning,Online,5,52.65,0.0,30.58,263.25
105951,2025-11-09,East,Electronics,Wireless Earbuds,Returning,Marketplace,1,49.32,0.0,44.66,49.32
105952,2025-11-09,East,Apparel,Running Shoes,New,In-Store,4,71.43,0.0,5.97,285.72
105953,2025-11-09,South,Apparel,Jacket,Returning,Marketplace,1,81.55,0.0,16.71,81.55
105954,2025-11-09,South,Home & Kitchen,Coffee Maker,Returning,In-Store,3,52.59,0.0,64.92,157.77
105955,2025-11-09,East,Beauty,Face Serum,New,Online,5,30.24,0.1,42.7,136.08
105956,2025-11-09,East,Home & Kitchen,Blender,New,Marketplace,3,41.87,0.0,28.74,125.61
105957,2025-11-09,East,Home & Kitchen,Vacuum Cleaner,Loyalty,Online,5,119.05,0.0,54.77,595.25
105958,2025-11-09,North,Electronics,Smartphone Case,Returning,Online,5,14.76,0.0,,73.8
105959,2025-11-09,East,Beauty,Lipstick Set,New,In-Store,4,25.21,0.0,2.5,100.84
105960,2025-11-09,North,Electronics,Power Bank,Loyalty,Online,2,28.39,0.0,50.66,56.78
105961,2025-11-10,North,Home & Kitchen,Blender,New,Online,3,46.94,0.0,65.27,140.82
105962,2025-11-10,East,Electronics,Wireless Earbuds,Returning,In-Store,2,46.63,0.0,53.22,93.26
105963,2025-11-10,East,Electronics,Wireless Earbuds,Returning,In-Store,4,44.49,0.1,57.05,160.16
105964,2025-11-10,East,Home & Kitchen,Air Fryer,Loyalty,Online,4,78.52,0.0,45.65,314.08
105965,2025-11-10,East,Apparel,Running Shoes,Loyalty,Online,2,66.39,0.0,67.11,132.78
105966,2025-11-10,South,Apparel,T-Shirt,Returning,Online,1,17.48,0.0,14.44,17.48
105967,2025-11-10,West,Apparel,Backpack,Returning,In-Store,4,53.22,0.0,39.57,212.88
105968,2025-11-10,North,Electronics,Bluetooth Speaker,New,Online,1,69.13,0.0,26.76,69.13
105969,2025-11-10,North,Apparel,Backpack,New,Online,5,52.95,0.0,1.77,264.75
105970,2025-11-11,West,Electronics,Smartphone Case,Returning,In-Store,5,16.28,0.0,16.74,81.4
105971,2025-11-11,North,Beauty,Shampoo,Returning,Online,4,13.41,0.0,13.5,53.64
105972,2025-11-11,West,Electronics,Smartphone Case,New,Online,5,18.96,0.1,2.49,85.32
105973,2025-11-11,South,Beauty,Lipstick Set,Returning,Online,5,22.53,0.1,34.13,101.38
105974,2025-11-11,North,Beauty,Moisturizer,Returning,Marketplace,3,24.74,0.0,21.36,74.22
105975,2025-11-11,East,Electronics,Power Bank,Returning,Online,4,25.04,0.0,50.57,100.16
105976,2025-11-11,East,Home & Kitchen,Coffee Maker,Returning,In-Store,4,55.72,0.0,10.5,222.88
105977,2025-11-11,East,Electronics,Bluetooth Speaker,Returning,In-Store,4,57.44,0.0,40.88,229.76
105978,2025-11-11,South,Home & Kitchen,Air Fryer,Loyalty,Online,4,65.95,0.0,25.51,263.8
105979,2025-11-11,East,Electronics,Wireless Earbuds,Returning,Online,5,44.65,0.0,50.63,223.25
105980,2025-11-11,South,Electronics,Smartphone Case,Loyalty,In-Store,2,12.68,0.0,35.26,25.36
105981,2025-11-11,West,Apparel,Running Shoes,Returning,Online,4,77.2,0.0,63.1,308.8
105982,2025-11-12,South,Apparel,Running Shoes,New,In-Store,1,69.82,0.0,,69.82
105983,2025-11-12,East,Home & Kitchen,Blender,Returning,Online,1,38.83,0.0,56.62,38.83
105984,2025-11-12,East,Apparel,Backpack,New,Online,5,50.68,0.0,14.54,253.4
105985,2025-11-12,East,Apparel,T-Shirt,Returning,Marketplace,4,19.2,0.0,53.68,76.8
105986,2025-11-12,North,Apparel,Jacket,New,In-Store,4,103.68,0.0,48.27,414.72
105987,2025-11-12,North,Beauty,Face Serum,Returning,Online,3,32.6,0.0,69.34,97.8
105988,2025-11-12,South,Apparel,Running Shoes,Loyalty,Online,1,58.42,0.0,7.6,58.42
105989,2025-11-12,East,Beauty,Face Serum,Loyalty,Online,5,29.25,0.0,29.19,146.25
105990,2025-11-12,South,Electronics,Smartphone Case,New,Marketplace,5,12.63,0.0,57.89,63.15
105991,2025-11-12,South,Apparel,T-Shirt,Returning,Marketplace,3,19.95,0.0,69.49,59.85
105992,2025-11-12,North,Electronics,Power Bank,New,Online,1,27.78,0.0,47.57,27.78
105993,2025-11-12,East,Beauty,Moisturizer,New,Online,1,21.55,0.0,48.49,21.55
105994,2025-11-13,West,Apparel,Running Shoes,Loyalty,Online,4,80.51,0.0,38.76,322.04
105995,2025-11-13,East,Apparel,Backpack,New,Online,1,49.37,0.0,35.91,49.37
105996,2025-11-13,East,Electronics,Power Bank,Loyalty,In-Store,2,23.3,0.0,60.32,46.6
105997,2025-11-13,East,Home & Kitchen,Blender,Loyalty,Online,5,40.36,0.0,1.58,201.8
105998,2025-11-13,South,Beauty,Moisturizer,Returning,In-Store,5,18.88,0.2,2.69,75.52
105999,2025-11-13,South,Beauty,Shampoo,Returning,In-Store,5,10.27,0.2,52.9,41.08
106000,2025-11-13,West,Apparel,Jacket,Returning,Online,1,98.09,0.0,37.32,98.09
106001,2025-11-13,North,Home & Kitchen,Blender,Loyalty,Online,1,40.92,0.15,17.9,34.78
106002,2025-11-13,South,Electronics,Wireless Earbuds,New,Online,2,38.81,0.0,67.48,77.62
106003,2025-11-13,South,Home & Kitchen,Blender,New,In-Store,3,35.27,0.0,32.09,105.81
106004,2025-11-13,North,Apparel,Jacket,Returning,Marketplace,5,89.86,0.0,16.1,449.3
106005,2025-11-13,South,Beauty,Face Serum,Loyalty,Marketplace,1,27.41,0.1,30.34,24.67
106006,2025-11-13,East,Beauty,Lipstick Set,Returning,Marketplace,4,24.53,0.0,7.65,98.12
106007,2025-11-13,North,Beauty,Shampoo,Returning,Marketplace,4,12.86,0.0,59.22,51.44
106008,2025-11-13,East,Apparel,Backpack,Loyalty,Online,2,50.48,0.0,45.64,100.96
106009,2025-11-13,East,Beauty,Lipstick Set,New,In-Store,2,26.0,0.0,42.13,52.0
106010,2025-11-13,North,Beauty,Face Serum,Loyalty,Online,3,34.35,0.0,25.59,103.05
106011,2025-11-13,East,Home & Kitchen,Coffee Maker,Returning,Online,5,50.99,0.0,62.92,254.95
106012,2025-11-13,East,Beauty,Shampoo,Loyalty,Online,1,11.82,0.15,48.68,10.05
106013,2025-11-13,South,Home & Kitchen,Blender,Returning,In-Store,1,34.58,0.0,42.96,34.58
106014,2025-11-13,South,Electronics,Wireless Earbuds,Returning,Online,4,40.49,0.0,24.08,161.96
106015,2025-11-14,South,Electronics,Smartphone Case,Returning,Marketplace,1,12.41,0.0,19.82,12.41
106016,2025-11-14,South,Beauty,Shampoo,Returning,Online,1,11.05,0.0,59.22,11.05
106017,2025-11-14,West,Electronics,Wireless Earbuds,Loyalty,Online,2,52.45,0.0,34.56,104.9
106018,2025-11-14,South,Home & Kitchen,Coffee Maker,Loyalty,Online,1,45.8,0.0,33.29,45.8
106019,2025-11-14,South,Electronics,Bluetooth Speaker,New,Online,5,47.91,0.0,0.34,239.55
106020,2025-11-14,South,Apparel,Jacket,Returning,Online,3,79.69,0.0,0.07,239.07
106021,2025-11-14,South,Home & Kitchen,Coffee Maker,New,In-Store,2,51.22,0.0,48.87,102.44
106022,2025-11-14,South,Apparel,Jacket,New,Online,4,81.77,0.0,43.81,327.08
106023,2025-11-14,South,Beauty,Face Serum,Returning,Online,2,28.62,0.0,34.53,57.24
106024,2025-11-14,East,Electronics,Wireless Earbuds,Returning,Online,4,47.74,0.0,52.9,190.96
106025,2025-11-14,North,Home & Kitchen,Blender,Returning,Online,1,43.06,0.0,18.6,43.06
106026,2025-11-14,West,Electronics,Wireless Earbuds,Returning,Online,1,53.48,0.0,57.42,53.48
106027,2025-11-15,South,Beauty,Face Serum,Returning,Online,2,27.16,0.0,63.15,54.32
106028,2025-11-15,East,Apparel,Jacket,Returning,Marketplace,2,82.48,0.0,25.42,164.96
106029,2025-11-15,South,Beauty,Face Serum,Returning,Online,5,27.29,0.0,18.36,136.45
106030,2025-11-15,South,Beauty,Shampoo,Loyalty,Online,2,10.66,0.0,29.28,21.32
106031,2025-11-15,South,Home & Kitchen,Vacuum Cleaner,New,Online,2,115.39,0.0,11.11,230.78
106032,2025-11-15,North,Home & Kitchen,Blender,Returning,Online,5,42.05,0.0,19.01,210.25
106033,2025-11-15,East,Home & Kitchen,Blender,Returning,Online,4,38.19,0.0,55.8,152.76
106034,2025-11-15,South,Apparel,Backpack,New,Online,2,44.0,0.0,32.47,88.0
106035,2025-11-15,South,Apparel,T-Shirt,Loyalty,Online,3,16.96,0.0,28.08,50.88
106036,2025-11-15,West,Home & Kitchen,Air Fryer,New,In-Store,4,92.73,0.0,20.24,370.92
106037,2025-11-15,South,Electronics,Bluetooth Speaker,New,Online,1,54.37,0.0,15.12,54.37
106038,2025-11-15,East,Beauty,Moisturizer,Loyalty,Marketplace,4,22.82,0.0,46.21,91.28
106039,2025-11-16,West,Home & Kitchen,Blender,Loyalty,In-Store,3,45.86,0.0,43.99,137.58
106040,2025-11-16,North,Home & Kitchen,Vacuum Cleaner,Returning,Online,1,139.83,0.0,40.02,139.83
106041,2025-11-16,East,Electronics,Smartphone Case,Loyalty,Marketplace,5,14.22,0.0,38.37,71.1
106042,2025-11-16,West,Electronics,Power Bank,Returning,In-Store,2,28.4,0.2,53.69,45.44
106043,2025-11-16,South,Apparel,Running Shoes,New,Online,1,63.08,0.1,10.09,56.77
106044,2025-11-16,West,Beauty,Lipstick Set,Loyalty,Online,2,30.75,0.2,38.22,49.2
106045,2025-11-16,East,Beauty,Moisturizer,New,Online,1,23.18,0.0,15.48,23.18
106046,2025-11-16,South,Electronics,Wireless Earbuds,Returning,In-Store,1,36.28,0.0,68.97,36.28
106047,2025-11-16,North,Electronics,Bluetooth Speaker,New,In-Store,5,70.35,0.15,26.21,298.99
106048,2025-11-16,West,Electronics,Wireless Earbuds,Returning,In-Store,2,51.0,0.0,68.7,102.0
106049,2025-11-16,North,Home & Kitchen,Air Fryer,New,Online,2,92.58,0.0,22.72,185.16
106050,2025-11-16,West,Apparel,Backpack,Returning,Marketplace,1,60.64,0.2,65.2,48.51
106051,2025-11-16,West,Electronics,Power Bank,Returning,Marketplace,1,25.42,0.0,62.5,25.42
106052,2025-11-16,North,Beauty,Shampoo,Loyalty,In-Store,2,12.34,0.0,44.1,24.68
106053,2025-11-17,South,Apparel,Running Shoes,New,Online,1,66.52,0.0,6.29,66.52
106054,2025-11-17,North,Electronics,Power Bank,New,Online,5,24.52,0.0,50.34,122.6
106055,2025-11-17,North,Beauty,Moisturizer,Loyalty,Online,5,24.81,0.0,5.83,124.05
106056,2025-11-17,North,Electronics,Smartphone Case,Loyalty,Online,4,15.81,0.0,0.65,63.24
106057,2025-11-17,South,Beauty,Face Serum,Loyalty,Marketplace,3,27.86,0.0,9.38,83.58
106058,2025-11-17,West,Home & Kitchen,Blender,Returning,Online,4,46.02,0.0,28.33,184.08
106059,2025-11-17,South,Home & Kitchen,Coffee Maker,Loyalty,Online,1,52.45,0.0,25.59,52.45
106060,2025-11-17,North,Beauty,Lipstick Set,New,Online,5,27.73,0.0,0.35,138.65
106061,2025-11-17,East,Home & Kitchen,Vacuum Cleaner,New,Marketplace,4,126.61,0.0,65.82,506.44
106062,2025-11-17,South,Home & Kitchen,Coffee Maker,Returning,Online,4,52.83,0.1,25.49,190.19
106063,2025-11-18,South,Beauty,Lipstick Set,Loyalty,In-Store,4,21.19,0.0,7.25,84.76
106064,2025-11-18,East,Apparel,T-Shirt,New,Marketplace,5,20.31,0.0,50.49,101.55
106065,2025-11-18,West,Beauty,Lipstick Set,Loyalty,Online,1,28.64,0.0,68.79,28.64
106066,2025-11-18,East,Beauty,Lipstick Set,Loyalty,Online,3,24.23,0.0,69.12,72.69
106067,2025-11-18,West,Electronics,Bluetooth Speaker,Loyalty,Marketplace,5,68.09,0.0,7.41,340.45
106068,2025-11-18,North,Apparel,Running Shoes,New,Online,4,84.17,0.2,44.24,269.34
106069,2025-11-18,East,Apparel,Running Shoes,Returning,Online,5,63.43,0.0,52.69,317.15
106070,2025-11-19,South,Home & Kitchen,Coffee Maker,Loyalty,Online,3,52.29,0.0,22.39,156.87
106071,2025-11-19,East,Home & Kitchen,Air Fryer,New,In-Store,5,79.29,0.0,31.49,396.45
106072,2025-11-19,East,Apparel,Backpack,New,Online,1,50.83,0.2,31.45,40.66
106073,2025-11-19,South,Beauty,Lipstick Set,Returning,Marketplace,2,21.9,0.0,24.39,43.8
106074,2025-11-19,North,Apparel,Jacket,New,In-Store,4,105.16,0.0,37.78,420.64
106075,2025-11-19,West,Beauty,Face Serum,Returning,Online,3,38.65,0.15,4.46,98.56
106076,2025-11-19,North,Apparel,Running Shoes,Returning,Online,5,74.9,0.1,0.9,337.05
106077,2025-11-19,South,Home & Kitchen,Coffee Maker,New,Online,1,53.85,0.0,54.21,53.85
106078,2025-11-19,West,Home & Kitchen,Vacuum Cleaner,New,Marketplace,3,139.64,0.0,33.61,418.92
106079,2025-11-19,North,Electronics,Wireless Earbuds,Returning,In-Store,5,51.21,0.0,24.37,256.05
106080,2025-11-19,North,Electronics,Wireless Earbuds,Loyalty,Online,2,47.98,0.0,,95.96
106081,2025-11-19,South,Beauty,Face Serum,Returning,Marketplace,2,27.37,0.0,23.04,54.74
106082,2025-11-20,East,Beauty,Face Serum,New,Online,4,30.61,0.0,39.76,122.44
106083,2025-11-20,North,Beauty,Lipstick Set,Returning,Marketplace,4,25.98,0.1,52.42,93.53
106084,2025-11-20,South,Electronics,Bluetooth Speaker,New,In-Store,2,50.1,0.0,14.05,100.2
106085,2025-11-20,South,Beauty,Moisturizer,Returning,Marketplace,5,20.32,0.0,7.46,101.6
106086,2025-11-20,South,Apparel,Running Shoes,Loyalty,Online,3,64.43,0.2,33.77,154.63
106087,2025-11-20,West,Electronics,Bluetooth Speaker,New,Marketplace,4,66.81,0.0,25.47,267.24
106088,2025-11-20,South,Electronics,Power Bank,Loyalty,Online,2,25.27,0.0,31.55,50.54
